
167.657,123.622,75.1701,75.4474,79.0684,116.83,70.3804,161.806,40.1333,109.185,=AVERAGE(A174:J174)
157.817,122.269,90.6743,75.7306,82.1644,110.924,79.0676,154.545,39.804,105.341,=AVERAGE(A175:J175)
156.664,122.618,87.8811,77.0895,85.9673,112.92,81.0856,156.12,33.5906,106.051,=AVERAGE(A176:J176)
153.419,136.87,75.8466,76.1733,81.8654,122.484,71.2299,162.289,32.8343,106.499,=AVERAGE(A177:J177)
154.647,130.15,75.2308,75.9415,78.8228,115.78,85.4793,155.589,40.4549,106.769,=AVERAGE(A178:J178)
152.998,122.863,75.3136,85.9149,82.3167,119.59,71.1715,155.666,44.6264,106.417,=AVERAGE(A179:J179)
154,125.626,74.9037,75.949,86.5082,112.063,81.4357,155.585,32.6321,121.082,=AVERAGE(A180:J180)
154.541,137.433,75.1212,75.4688,90.1555,118.821,70.524,156.104,32.374,109.455,=AVERAGE(A181:J181)
153.592,124.47,81.2046,75.4469,80.0647,126.685,70.8601,165.46,32.2704,109.247,=AVERAGE(A182:J182)
155.82,133.707,88.489,75.4667,81.5968,112.487,77.4307,156.248,32.0578,106.516,=AVERAGE(A183:J183)
153.829,124.24,76.7893,89.7511,80.0726,113.351,80.4472,156.267,32.0688,113.15,=AVERAGE(A184:J184)
163.937,124.129,75.471,90.1333,80.62,112.021,70.1684,159.751,31.8216,112.489,=AVERAGE(A185:J185)
157.188,132.993,77.0874,75.6359,80.2086,118.961,70.5325,168.694,32.1151,106.118,=AVERAGE(A186:J186)
153.01,122.57,74.775,80.6347,79.301,110.689,85.3818,161.689,43.6872,105.554,=AVERAGE(A187:J187)
154.613,123.158,75.0217,79.1201,94.7629,111.793,71.1805,155.283,31.2337,123.393,=AVERAGE(A188:J188)
152.559,132.377,74.6089,73.4528,93.9182,110.81,76.4745,155.591,41.1636,106.88,=AVERAGE(A189:J189)
151.215,122.748,90.7932,74.8923,80.1125,113.903,76.5636,158.885,41.5603,105.943,=AVERAGE(A190:J190)
151.99,122.967,77.7006,83.7443,80.3389,117.91,72.7082,155.79,32.8348,122.826,=AVERAGE(A191:J191)
152.594,129.17,85.1473,75.0083,93.582,113.422,69.9292,155.207,34.1609,110.432,=AVERAGE(A192:J192)
158.804,123.889,83.7231,75.9298,80.655,112.319,72.7832,168.328,32.2796,110.424,=AVERAGE(A193:J193)
164.505,127.62,74.6742,73.5263,87.1533,111.567,69.9165,155.417,44.1359,109.624,=AVERAGE(A194:J194)
163.495,124.861,75.8789,88.712,80.9162,112.457,73.2942,155.924,32.1692,113.126,=AVERAGE(A195:J195)
